cascade_id,maj_label,hate_dummy,cascade_size,cascade_lifetime,cascade_structural_virality,followers_count,following_count,verified_dummy,root_account_age,tweet_count_byage,media_dummy,mention_dummy,hashtag_dummy,tweet_length,tweet_uncleaned_length,WC,i,you,shehe,we,they,pronoun,ppron,ipron,i_count,you_count,shehe_count,we_count,they_count,pronoun_count,ppron_count,ipron_count,second_person_dummy,directed_dummy,sentiment
132,normal,0,2,0,1.0,653,0,0,1955.5877199074075,55.82,1,0,0,78,78,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
133,normal,0,1,0,0.0,212,468,0,4158.341006944444,3.3,0,0,1,125,140,35,0.0,0.0,0.0,0.0,0.0,5.71,0.0,5.71,0,0,0,0,0,2,0,2,0,0,-0.149
134,normal,0,1,0,0.0,426,343,0,2018.1331597222224,1.31,1,0,1,118,127,29,0.0,3.45,0.0,0.0,0.0,10.34,3.45,6.9,0,1,0,0,0,3,1,2,1,0,0.595
135,normal,0,1,0,0.0,8478,2570,0,2592.944664351852,85.56,1,0,0,108,108,27,11.11,0.0,0.0,0.0,0.0,22.22,11.11,11.11,3,0,0,0,0,6,3,3,0,0,-0.125
136,normal,0,1,0,0.0,20,36,0,2064.3635185185185,6.33,1,0,0,116,116,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
137,normal,0,1,0,0.0,236,231,0,3818.3737847222224,36.5,0,0,0,122,122,36,8.33,0.0,0.0,0.0,0.0,11.11,8.33,2.78,3,0,0,0,0,4,3,1,0,0,-0.338
138,normal,0,1,0,0.0,24,21,0,3486.542650462963,0.02,0,0,1,76,117,17,0.0,0.0,0.0,5.88,0.0,17.65,5.88,11.76,0,0,0,1,0,3,1,2,0,0,0.669
139,normal,0,1,0,0.0,1449,1970,0,3315.39556712963,0.81,1,1,0,91,114,19,5.26,0.0,0.0,0.0,0.0,15.79,5.26,10.53,1,0,0,0,0,3,1,2,0,0,0.883
140,normal,0,1,0,0.0,425094,1584,1,4093.710983796296,10.96,0,0,0,141,140,30,10.0,0.0,0.0,0.0,0.0,13.33,10.0,3.33,3,0,0,0,0,4,3,1,0,0,-0.226
141,normal,0,7,1,1.71,1345212,908,1,4881.980787037037,33.76,1,0,0,77,77,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.361
142,normal,0,10,2,2.31,75038,2953,1,4663.722106481481,15.89,1,1,1,91,114,20,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0,0,1,0,0,1,1,0,0,0,0.743
143,normal,0,1,0,0.0,643,547,0,4954.095671296296,2.25,1,0,0,100,98,25,0.0,4.0,0.0,0.0,0.0,8.0,4.0,4.0,0,1,0,0,0,2,1,1,1,0,0.0
144,normal,0,1,0,0.0,1588,305,0,2689.167800925926,7.86,1,0,0,60,60,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
145,normal,0,1,0,0.0,111,51,0,3605.50287037037,0.58,1,0,0,117,114,29,0.0,10.34,0.0,3.45,0.0,17.24,13.79,3.45,0,3,0,1,0,5,4,1,1,0,0.353
146,normal,0,1,0,0.0,2525,3223,0,5571.1596759259255,31.4,1,0,1,67,80,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.361
147,normal,0,1,0,0.0,774,442,0,3663.13130787037,0.8,1,0,1,93,117,25,0.0,0.0,0.0,4.0,4.0,8.0,8.0,0.0,0,0,0,1,1,2,2,0,0,0,0.0
148,normal,0,1,0,0.0,161,125,0,3300.414085648148,221.53,0,0,0,106,106,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
149,normal,0,1,0,0.0,654,926,0,2568.7307638888888,3.14,1,0,1,122,135,29,3.45,0.0,0.0,0.0,0.0,3.45,3.45,0.0,1,0,0,0,0,1,1,0,0,0,0.764
150,normal,0,1,0,0.0,396,3,0,3039.282708333333,47.87,1,0,0,117,117,23,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0,0,0,0,0,1,0,1,0,0,0.0
151,normal,0,1,0,0.0,216,0,0,2848.188703703704,43.97,1,0,0,79,79,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.751
152,normal,0,1,0,0.0,32,0,0,2250.519097222222,0.23,0,0,0,141,139,29,3.45,0.0,0.0,0.0,0.0,6.9,3.45,3.45,1,0,0,0,0,2,1,1,0,0,-0.586
153,normal,0,2,0,1.0,4490,2055,0,4866.007465277778,27.94,0,0,0,138,138,28,7.14,0.0,0.0,0.0,0.0,10.71,7.14,3.57,2,0,0,0,0,3,2,1,0,0,0.0
154,normal,0,1,0,0.0,17,103,0,3572.611701388889,0.11,0,0,1,106,114,20,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,0,0,0,0,1,0,1,0,0,0.077
155,normal,0,1,0,0.0,16,3,0,1944.5156944444443,250.04,0,0,0,122,122,22,4.55,0.0,0.0,0.0,4.55,13.64,9.09,4.55,1,0,0,0,1,3,2,1,0,0,0.402
156,normal,0,1,0,0.0,4366,2000,0,2571.609282407408,98.61,1,0,0,106,106,23,0.0,0.0,0.0,4.35,0.0,4.35,4.35,0.0,0,0,0,1,0,1,1,0,0,0,-0.44
157,normal,0,1,0,0.0,317,686,0,4768.52912037037,0.93,1,1,1,97,115,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.802
158,normal,0,1,0,0.0,39,39,0,2174.7986111111118,101.07,1,0,0,76,76,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.494
159,normal,0,1,0,0.0,1351,626,0,3961.733865740741,54.73,1,0,1,78,89,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
160,normal,0,1,0,0.0,1831,1515,0,4181.555173611111,23.36,0,0,0,115,114,25,8.0,8.0,0.0,0.0,0.0,20.0,16.0,4.0,2,2,0,0,0,5,4,1,1,0,0.223
161,normal,0,1,0,0.0,4817,3930,0,3292.269675925926,10.57,1,0,0,115,115,16,0.0,0.0,0.0,0.0,6.25,12.5,6.25,6.25,0,0,0,0,1,2,1,1,0,0,-0.612
162,normal,0,1,0,0.0,21,25,0,4471.112881944445,0.36,1,0,0,78,78,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.318
163,normal,0,5,0,1.6,279,559,0,3391.513090277778,0.34,1,0,1,62,90,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.44
164,normal,0,1,0,0.0,122,49,0,3822.679178240741,0.9,1,0,0,112,112,25,4.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,1,0,0,0,0,2,1,1,0,0,0.67
165,normal,0,1,0,0.0,6862,884,0,4122.713981481482,19.29,0,0,0,145,143,30,6.67,0.0,0.0,0.0,3.33,13.33,10.0,3.33,2,0,0,0,1,4,3,1,0,0,0.935
166,normal,0,6,20,2.33,3076,193,0,2548.080104166667,6.22,1,0,1,124,140,26,0.0,3.85,7.69,0.0,0.0,19.23,11.54,7.69,0,1,2,0,0,5,3,2,1,0,-0.511
167,normal,0,1,0,0.0,944,286,0,4575.882824074074,41.68,0,0,0,115,114,25,20.0,0.0,0.0,0.0,0.0,24.0,20.0,4.0,5,0,0,0,0,6,5,1,0,0,0.0
168,normal,0,1,0,0.0,954,1015,0,4929.233125,26.05,0,0,0,109,109,25,8.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2,0,0,0,0,2,2,0,0,0,0.82
169,normal,0,7,26,1.71,153318,125913,0,3843.554560185185,159.79,1,1,0,84,92,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.477
170,normal,0,1,0,0.0,6857,5878,0,4604.119363425926,49.29,1,0,1,108,121,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
171,normal,0,1,0,0.0,1004,837,0,2671.989664351852,21.86,1,0,1,59,96,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.527
172,normal,0,1,0,0.0,0,25,0,1955.749212962963,0.01,1,0,0,87,85,22,9.09,0.0,0.0,0.0,0.0,18.18,9.09,9.09,2,0,0,0,0,4,2,2,0,0,0.0
173,normal,0,1,0,0.0,143,70,0,2369.469641203704,1.19,0,1,1,79,136,17,11.76,0.0,0.0,0.0,5.88,23.53,17.65,5.88,2,0,0,0,1,4,3,1,0,0,0.526
174,normal,0,1,0,0.0,1679,567,0,3683.512546296297,21.02,1,0,0,123,121,25,4.0,0.0,0.0,4.0,12.0,24.0,20.0,4.0,1,0,0,1,3,6,5,1,0,0,0.494
175,normal,0,1,0,0.0,14190,7,0,4028.693761574074,89.69,0,0,0,138,138,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.318
176,normal,0,1,0,0.0,12542,899,0,2853.1025925925924,168.87,1,0,1,93,118,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
177,normal,0,1,0,0.0,5623,348,0,4790.292569444445,153.15,0,0,1,125,137,29,3.45,0.0,0.0,0.0,0.0,3.45,3.45,0.0,1,0,0,0,0,1,1,0,0,0,-0.827
178,normal,0,2,30,1.0,2496,4323,0,4472.714490740741,4.41,1,1,1,40,78,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.296
179,normal,0,1,0,0.0,28,125,0,2380.332534722222,0.0,1,1,0,68,77,16,6.25,0.0,0.0,0.0,0.0,6.25,6.25,0.0,1,0,0,0,0,1,1,0,0,0,0.0
180,normal,0,2,0,1.0,615,139,0,2209.259756944444,3.95,1,1,1,67,113,14,7.14,0.0,0.0,0.0,0.0,7.14,7.14,0.0,1,0,0,0,0,1,1,0,0,0,0.584
181,normal,0,1,0,0.0,134,215,0,2365.594212962963,0.65,1,0,0,93,93,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.619
182,normal,0,1,0,0.0,80,618,0,3899.934386574074,0.46,0,0,0,128,124,26,3.85,0.0,0.0,0.0,0.0,3.85,3.85,0.0,1,0,0,0,0,1,1,0,0,0,0.557
183,normal,0,1,0,0.0,829,1403,0,4690.65505787037,22.06,1,0,0,146,144,28,0.0,0.0,14.29,0.0,0.0,21.43,14.29,7.14,0,0,4,0,0,6,4,2,0,0,-0.588
184,normal,0,3,0,1.33,239104,408,1,4131.551608796296,14.3,1,0,1,60,77,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.361
185,normal,0,1,0,0.0,57,77,0,2303.017673611111,2.29,1,1,0,68,78,14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0,0,0,0,0,1,0,1,0,0,0.67
186,normal,0,1,0,0.0,421,733,0,2078.0031481481483,4.95,0,0,0,103,102,26,11.54,7.69,0.0,0.0,0.0,23.08,19.23,3.85,3,2,0,0,0,6,5,1,1,0,0.542
187,normal,0,3,0,1.33,10450,1143,1,4054.868136574074,3.62,0,1,1,73,119,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.382
188,normal,0,1,0,0.0,2177,505,0,3437.2713425925926,29.75,1,0,1,129,138,31,0.0,3.23,3.23,0.0,0.0,6.45,6.45,0.0,0,1,1,0,0,2,2,0,1,0,0.586
189,normal,0,1,0,0.0,2942,3844,0,4757.486550925926,0.89,1,0,0,88,88,30,0.0,6.67,0.0,0.0,0.0,16.67,6.67,10.0,0,2,0,0,0,5,2,3,1,0,0.0
190,normal,0,3,5,1.33,1462,3759,0,5033.975625,1.86,0,0,1,109,140,24,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0,0,0,0,0,1,0,1,0,0,0.0
191,normal,0,1,0,0.0,52,20,0,2130.210162037037,184.19,1,0,0,82,82,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.599
192,normal,0,1,0,0.0,4213,4181,0,4901.829699074074,19.9,1,0,1,100,110,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.178
193,normal,0,1,0,0.0,139,29,0,2096.488240740741,7.31,1,0,0,63,63,17,0.0,0.0,0.0,5.88,0.0,5.88,5.88,0.0,0,0,0,1,0,1,1,0,0,0,-0.315
194,normal,0,2,21,1.0,245,96,0,2122.163425925926,0.25,1,0,1,109,133,20,0.0,5.0,0.0,0.0,0.0,10.0,5.0,5.0,0,1,0,0,0,2,1,1,1,0,0.511
195,normal,0,1,0,0.0,414,1808,0,1980.485798611111,1.47,0,0,0,140,140,32,0.0,3.12,0.0,3.12,0.0,6.25,6.25,0.0,0,1,0,1,0,2,2,0,1,0,0.0
196,normal,0,1,0,0.0,3342,2517,0,5192.26957175926,2.11,1,0,1,53,80,11,0.0,9.09,0.0,0.0,0.0,18.18,9.09,9.09,0,1,0,0,0,2,1,1,1,0,0.611
197,normal,0,1,0,0.0,164,83,0,3924.012175925926,0.29,1,0,0,115,115,27,7.41,0.0,0.0,3.7,0.0,18.52,11.11,7.41,2,0,0,1,0,5,3,2,0,0,-0.416
198,normal,0,1,0,0.0,171,186,0,3697.142997685185,3.74,1,0,0,85,84,19,0.0,10.53,0.0,0.0,0.0,10.53,10.53,0.0,0,2,0,0,0,2,2,0,1,0,0.637
199,normal,0,1,0,0.0,155,416,0,3860.804953703704,1.55,1,0,0,81,81,19,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0,0,0,0,0,1,0,1,0,0,-0.382
200,normal,0,1,0,0.0,62,315,0,2246.587372685185,0.27,1,0,0,137,137,30,0.0,13.33,0.0,0.0,0.0,20.0,13.33,6.67,0,4,0,0,0,6,4,2,1,0,0.541
201,normal,0,1,0,0.0,66274,373,0,4644.329351851852,6.09,1,0,0,102,102,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.273
202,normal,0,3,2,1.33,510,999,0,4647.642928240741,17.26,1,0,1,116,140,21,0.0,0.0,0.0,0.0,4.76,9.52,4.76,4.76,0,0,0,0,1,2,1,1,0,0,0.0
203,normal,0,1,0,0.0,1823,432,0,4810.647407407408,16.08,1,0,1,109,139,21,0.0,0.0,0.0,9.52,4.76,19.05,14.29,4.76,0,0,0,2,1,4,3,1,0,0,-0.678
204,normal,0,1,0,0.0,2315,3783,0,4864.314178240741,31.52,0,0,1,137,140,32,3.12,0.0,3.12,3.12,0.0,12.5,9.38,3.12,1,0,1,1,0,4,3,1,0,0,0.361
205,normal,0,1,0,0.0,290,1508,0,3708.1574884259257,1.61,0,1,1,98,135,19,0.0,10.53,0.0,0.0,0.0,21.05,10.53,10.53,0,2,0,0,0,4,2,2,1,1,-0.42
206,normal,0,1,0,0.0,42,0,0,1952.1533333333332,16.93,1,0,0,112,112,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
207,normal,0,1,0,0.0,29309,22729,0,4673.660474537037,310.35,1,0,0,72,72,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.402
208,normal,0,1,0,0.0,74,226,0,2564.387037037037,0.18,1,0,1,80,86,16,6.25,6.25,0.0,0.0,0.0,12.5,12.5,0.0,1,1,0,0,0,2,2,0,1,0,-0.402
209,normal,0,1,0,0.0,808,212,0,4204.343182870371,21.49,1,0,0,119,117,26,15.38,0.0,7.69,0.0,0.0,23.08,23.08,0.0,4,0,2,0,0,6,6,0,0,0,0.919
210,normal,0,1,0,0.0,56,21,0,2144.229409722222,177.4,1,0,0,78,78,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.477
211,normal,0,1,0,0.0,0,0,0,3147.7884375,0.7,1,0,0,81,81,21,0.0,4.76,0.0,0.0,0.0,4.76,4.76,0.0,0,1,0,0,0,1,1,0,1,0,0.0
212,normal,0,1,0,0.0,53,47,0,4681.988101851852,1.26,1,0,0,85,85,16,0.0,6.25,0.0,0.0,0.0,18.75,6.25,12.5,0,1,0,0,0,3,1,2,1,0,0.0
213,normal,0,1,0,0.0,1887,73,0,4882.923564814815,1.55,1,0,0,84,84,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
214,normal,0,1,0,0.0,1711,775,0,3367.1135648148147,3.38,1,0,1,96,118,26,0.0,3.85,0.0,0.0,0.0,3.85,3.85,0.0,0,1,0,0,0,1,1,0,1,0,-0.361
215,normal,0,2,39673,1.0,69,63,0,3261.2139699074078,0.63,1,0,1,100,136,23,0.0,4.35,0.0,0.0,0.0,17.39,4.35,13.04,0,1,0,0,0,4,1,3,1,0,0.607
216,normal,0,7,7,1.9,7898,2000,1,3277.624363425926,14.26,0,0,1,111,136,25,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0,0,0,2,0,2,2,0,0,0,0.248
217,normal,0,1,0,0.0,51,210,0,3021.860694444445,0.12,1,0,1,71,93,16,6.25,0.0,0.0,0.0,0.0,12.5,6.25,6.25,1,0,0,0,0,2,1,1,0,0,0.443
218,normal,0,1,0,0.0,21,21,0,2127.738460648148,62.94,1,0,0,83,83,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.296
219,normal,0,1,0,0.0,2581,2390,0,3710.184571759259,2.49,1,0,1,134,142,36,2.78,5.56,0.0,0.0,0.0,8.33,8.33,0.0,1,2,0,0,0,3,3,0,1,0,0.077
220,normal,0,2,6,1.0,4138,528,0,2350.1701388888887,5.02,1,1,1,71,116,12,8.33,0.0,0.0,0.0,0.0,8.33,8.33,0.0,1,0,0,0,0,1,1,0,0,0,0.611
221,normal,0,1,0,0.0,23248,16182,0,3955.985127314815,180.19,1,0,0,80,80,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.862
222,normal,0,1,0,0.0,4698,597,0,3586.148923611111,32.1,0,0,0,103,103,22,13.64,0.0,9.09,0.0,0.0,27.27,22.73,4.55,3,0,2,0,0,6,5,1,0,0,0.889
223,normal,0,1,0,0.0,473,225,0,2635.406550925926,26.94,1,0,1,74,85,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
224,normal,0,1,0,0.0,3774,2069,0,2679.829375,19.57,1,0,1,38,58,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.318
225,normal,0,1,0,0.0,32,25,0,2059.738379629629,10.75,1,0,0,72,72,14,0.0,7.14,0.0,7.14,0.0,14.29,14.29,0.0,0,1,0,1,0,2,2,0,1,0,0.757
226,normal,0,1,0,0.0,1589,0,0,2004.8559953703705,311.63,1,0,0,68,68,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
227,normal,0,1,0,0.0,3,18,0,3921.204108796296,0.14,0,1,0,96,109,16,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,0,0,1,0,0,1,1,0,0,0,0.0
228,normal,0,1,0,0.0,1987,1088,0,4761.009675925926,20.12,0,0,0,118,118,24,8.33,0.0,0.0,0.0,0.0,8.33,8.33,0.0,2,0,0,0,0,2,2,0,0,0,0.557
229,normal,0,1,0,0.0,460,187,0,4203.249490740741,7.64,0,0,0,116,115,24,12.5,0.0,0.0,0.0,0.0,12.5,12.5,0.0,3,0,0,0,0,3,3,0,0,0,0.0
230,normal,0,1,0,0.0,1504,2332,0,3949.470694444444,28.03,1,1,0,75,80,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
231,normal,0,1,0,0.0,365,339,0,4763.308611111112,2.74,0,0,0,139,139,33,0.0,3.03,0.0,3.03,0.0,9.09,6.06,3.03,0,1,0,1,0,3,2,1,1,0,0.946
232,normal,0,1,0,0.0,889,3066,0,4893.013032407407,14.7,1,1,0,75,89,12,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0,0,0,0,0,1,0,1,0,0,-0.665
233,normal,0,1,0,0.0,48261,1330,1,4413.206006944444,3.96,1,1,0,105,117,23,0.0,4.35,0.0,0.0,0.0,8.7,4.35,4.35,0,1,0,0,0,2,1,1,1,1,0.757
234,normal,0,1,0,0.0,127,530,0,3385.045023148148,1.87,0,1,0,110,125,25,0.0,8.0,0.0,0.0,0.0,16.0,8.0,8.0,0,2,0,0,0,4,2,2,1,1,-0.7
235,normal,0,1,0,0.0,2,238,0,3165.0944097222223,0.12,1,1,1,86,104,17,5.88,5.88,0.0,0.0,0.0,11.76,11.76,0.0,1,1,0,0,0,2,2,0,1,1,0.316
236,normal,0,1,0,0.0,8363,2761,0,4894.22755787037,1.97,1,0,1,54,83,11,0.0,0.0,0.0,9.09,0.0,18.18,9.09,9.09,0,0,0,1,0,2,1,1,0,0,0.888
237,normal,0,4,22,1.5,455,1,0,1943.9714699074077,0.83,1,0,0,91,90,18,0.0,0.0,11.11,0.0,0.0,11.11,11.11,0.0,0,0,2,0,0,2,2,0,0,0,0.552
238,normal,0,5,1,1.8,10327,4577,0,3067.230868055556,8.79,1,0,1,78,115,17,0.0,5.88,0.0,0.0,0.0,11.76,5.88,5.88,0,1,0,0,0,2,1,1,1,0,0.61
239,normal,0,1,0,0.0,2307,1373,0,3968.836990740741,1.15,1,0,0,84,84,18,5.56,0.0,0.0,0.0,0.0,5.56,5.56,0.0,1,0,0,0,0,1,1,0,0,0,-0.126
240,normal,0,1,0,0.0,280,57,0,3948.2516782407406,92.83,0,0,1,96,104,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
241,normal,0,1,0,0.0,10947,8259,0,2745.996134259259,3.32,0,0,0,135,134,32,15.62,0.0,0.0,0.0,0.0,28.12,15.62,12.5,5,0,0,0,0,9,5,4,0,0,0.535
242,normal,0,1,0,0.0,174,448,0,4108.1506944444445,0.71,0,0,0,109,108,25,0.0,0.0,4.0,4.0,4.0,12.0,12.0,0.0,0,0,1,1,1,3,3,0,0,0,0.493
243,normal,0,1,0,0.0,9,0,0,1936.151886574074,26.75,1,0,0,87,87,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
244,normal,0,1,0,0.0,63,10,0,2485.8794328703702,10.74,1,0,0,66,66,13,0.0,7.69,0.0,7.69,0.0,15.38,15.38,0.0,0,1,0,1,0,2,2,0,1,0,0.0
245,normal,0,2,18,1.0,135,766,0,3044.105335648148,0.18,0,0,1,130,136,29,10.34,0.0,0.0,0.0,0.0,17.24,10.34,6.9,3,0,0,0,0,5,3,2,0,0,0.141
246,normal,0,1,0,0.0,454,105,0,4266.786365740741,5.84,1,0,0,94,94,20,10.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,2,0,0,0,0,3,2,1,0,0,0.785
247,normal,0,1,0,0.0,40,138,0,4704.178518518518,0.96,1,0,0,83,83,19,0.0,5.26,0.0,0.0,0.0,10.53,5.26,5.26,0,1,0,0,0,2,1,1,1,0,0.0
248,normal,0,1,0,0.0,3812,4905,0,3346.7801041666667,89.82,1,0,1,130,142,27,0.0,0.0,3.7,7.41,0.0,22.22,11.11,11.11,0,0,1,2,0,6,3,3,0,0,0.586
249,normal,0,1,0,0.0,579,427,0,4781.554618055556,0.23,1,0,0,95,95,18,0.0,0.0,5.56,5.56,0.0,11.11,11.11,0.0,0,0,1,1,0,2,2,0,0,0,0.0
250,normal,0,1,0,0.0,95013,70841,0,4885.225138888889,31.96,1,0,1,44,93,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
251,normal,0,1,0,0.0,746,720,0,5044.161458333333,2.69,1,0,0,143,142,36,0.0,2.78,0.0,2.78,0.0,8.33,5.56,2.78,0,1,0,1,0,3,2,1,1,0,-0.668
252,normal,0,1,0,0.0,408,333,0,3994.6821064814817,5.65,1,0,0,85,85,18,0.0,5.56,0.0,0.0,0.0,5.56,5.56,0.0,0,1,0,0,0,1,1,0,1,0,0.0
253,normal,0,1,0,0.0,7517,532,0,4522.840358796297,16.86,1,0,0,96,96,20,5.0,0.0,0.0,0.0,0.0,20.0,5.0,15.0,1,0,0,0,0,4,1,3,0,0,0.44
254,normal,0,1,0,0.0,1634,2200,0,2275.500578703704,0.99,0,0,1,75,140,18,0.0,5.56,0.0,0.0,0.0,5.56,5.56,0.0,0,1,0,0,0,1,1,0,1,0,-0.44
255,normal,0,1,0,0.0,22,293,0,3238.0900694444445,5.34,0,0,0,140,140,34,5.88,0.0,0.0,0.0,0.0,11.76,5.88,5.88,2,0,0,0,0,4,2,2,0,0,0.296
256,normal,0,1,0,0.0,186,1030,0,4739.711226851852,0.07,1,1,0,62,80,12,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0,0,0,0,0,1,0,1,0,0,0.511
257,normal,0,1,0,0.0,1587,0,0,4753.082152777778,1.57,1,0,1,76,81,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
258,normal,0,1,0,0.0,12,11,0,2426.933101851852,0.32,1,0,0,96,96,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-0.026
259,normal,0,1,0,0.0,492,839,0,2209.604074074074,10.09,1,0,0,117,117,23,0.0,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0,0,0,0,0,2,0,2,0,0,-0.898
260,normal,0,1,0,0.0,4,66,0,3418.307627314815,1.87,1,0,0,117,117,24,8.33,0.0,0.0,0.0,8.33,16.67,16.67,0.0,2,0,0,0,2,4,4,0,0,0,0.526
261,normal,0,1,0,0.0,155,38,0,4803.813993055555,1.57,1,1,0,68,86,15,6.67,0.0,0.0,0.0,0.0,6.67,6.67,0.0,1,0,0,0,0,1,1,0,0,0,0.421
262,normal,0,1,0,0.0,2638,2091,0,5033.338032407408,52.03,1,0,1,53,70,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.361
263,normal,0,1,0,0.0,203,267,0,3249.894513888889,0.47,0,0,0,137,137,30,13.33,0.0,0.0,0.0,0.0,13.33,13.33,0.0,4,0,0,0,0,4,4,0,0,0,-0.535
264,normal,0,1,0,0.0,362,457,0,4032.172835648148,7.06,1,0,0,87,87,17,0.0,5.88,0.0,0.0,0.0,11.76,5.88,5.88,0,1,0,0,0,2,1,1,1,0,-0.511
265,normal,0,1,0,0.0,1760,2470,0,3383.3972453703705,1.9,1,0,0,59,59,14,7.14,0.0,0.0,0.0,0.0,7.14,7.14,0.0,1,0,0,0,0,1,1,0,0,0,0.0
266,normal,0,3,0,1.33,2089,2085,0,4221.480775462963,35.06,0,0,1,117,140,24,0.0,0.0,12.5,0.0,0.0,12.5,12.5,0.0,0,0,3,0,0,3,3,0,0,0,-0.291
